Qiymet,Tarix,Baxısh,Elan,Emlak,Kategoriya,Mertebe,Sahe,Otag sayı,Çıxarısh,İpoteka,Adres,Umumi Mertebe sayi
75000,2024-08-08,25,302971,Bina evi menzil,Yeni,8,50.0,2,var,,Sumqayıt 6-cı mikrorayon,12
105000,,137,309049,Bina evi menzil,Yeni,8,46.3,2,var,,Sumqayıt Sumqayıt Bulvarı,10
110000,,138,309048,Bina evi menzil,Yeni,5,50.0,2,var,,Sumqayıt Sumqayıt Bulvarı,8
125000,,126,309047,Bina evi menzil,Yeni,8,60.0,3,var,,Sumqayıt Sumqayıt Bulvarı,10
125000,,253,228063,Bina evi menzil,Yeni,9,96.0,2,var,,Sumqayıt Sumqayıt Bulvarı,10
107000,,121,309037,Bina evi menzil,Köhnə,4,72.0,3,var,,Sumqayıt 10-cu mikrorayon,5
87000,,269,272996,Bina evi menzil,Köhnə,3,80.0,4,var,,Sumqayıt 42-ci məhəllə,5
85000,,177,267407,Bina evi menzil,Köhnə,5,70.0,3,var,,Sumqayıt 2-ci mikrorayon,5
55000,,141,215183,Bina evi menzil,Köhnə,5,33.0,1,var,,Sumqayıt 2-ci mikrorayon,5
100000,,198,267372,Bina evi menzil,Yeni,4,91.0,3,var,,Sumqayıt 52-ci məhəllə,14
130000,,300,180013,Bina evi menzil,Köhnə,5,90.0,4,var,,Sumqayıt 13-cü mikrorayon,9
66500,,186,227951,Bina evi menzil,Köhnə,3,50.0,2,var,,Sumqayıt Birləşmiş məhəllə,4
138500,,212,266997,Bina evi menzil,Köhnə,2,80.0,3,var,,Sumqayıt 2-ci məhəllə,4
170000,,206,990748,Bina evi menzil,Yeni,3,94.0,3,var,,Sumqayıt Sumqayıt Bulvarı,7
166000,,195,219042,Bina evi menzil,Yeni,5,107.0,3,var,,Sumqayıt Sumqayıt Bulvarı,10
87000,,233,975063,Bina evi menzil,Köhnə,4,74.0,2,var,,Sumqayıt 1-ci məhəllə,4
112000,,63,309026,Bina evi menzil,Köhnə,4,72.0,3,var,,Sumqayıt 13-cü mikrorayon,5
106000,,68,309025,Bina evi menzil,Köhnə,3,72.0,3,var,,Sumqayıt 10-cu mikrorayon,5
128500,,125,309023,Bina evi menzil,Yeni,2,83.5,2,var,,Sumqayıt 9-cu mikrorayon,12
170000,,74,309016,Bina evi menzil,Yeni,10,85.0,3,var,,Sumqayıt Sumqayıt Bulvarı,10
250000,,71,309013,Bina evi menzil,Yeni,10,116.0,3,var,,Sumqayıt Sumqayıt Bulvarı,10
169500,,172,309006,Bina evi menzil,Yeni,17,154.0,3,var,,Sumqayıt 16-cı məhəllə,17
108000,,205,309004,Bina evi menzil,Yeni,12,91.4,2,var,,Sumqayıt Sumqayıt Bulvarı,12
108000,,181,309002,Bina evi menzil,Yeni,12,74.0,2,var,,Sumqayıt 18-ci mikrorayon,14
106000,,103,308948,Bina evi menzil,Köhnə,3,72.0,3,var,,Sumqayıt 10-cu mikrorayon,5
71000,,188,308942,Bina evi menzil,Köhnə,5,48.0,2,var,,Sumqayıt 2-ci mikrorayon,5
42000,,397,308933,Bina evi menzil,Köhnə,2,35.3,2,var,,Sumqayıt Hacı Zeynalabdin,5
67000,,156,308930,Bina evi menzil,Köhnə,4,47.0,2,var,,Sumqayıt 2-ci mikrorayon,5
58000,,168,308929,Bina evi menzil,Köhnə,2,32.0,1,var,,Sumqayıt 2-ci mikrorayon,5
72000,,2457,308921,Bina evi menzil,Yeni,3,81.0,3,yox,,Sumqayıt 76-cı məhəllə,16
155000,,120,207048,Bina evi menzil,Yeni,3,100.0,3,var,,Sumqayıt 5-ci mikrorayon,10
172000,,128,154829,Bina evi menzil,Yeni,5,98.5,3,yox,,Sumqayıt Sumqayıt Bulvarı,10
230000,,111,154841,Bina evi menzil,Yeni,9,127.0,3,var,,Sumqayıt Sumqayıt Bulvarı,12
62000,,146,308901,Bina evi menzil,Köhnə,1,37.0,1,var,,Sumqayıt 9-cu mikrorayon,5
62000,,128,308899,Bina evi menzil,Köhnə,1,37.0,1,var,,Sumqayıt 9-cu mikrorayon,5
62000,,130,308898,Bina evi menzil,Köhnə,1,37.0,1,var,,Sumqayıt 9-cu mikrorayon,5
78000,,181,308890,Bina evi menzil,Köhnə,6,55.0,2,var,,Sumqayıt 6-cı mikrorayon,9
95000,,153,308864,Bina evi menzil,Köhnə,2,56.0,2,var,,Sumqayıt 17-ci mikrorayon,5
123000,,147,308819,Bina evi menzil,Yeni,7,96.0,3,var,,Sumqayıt 40-cı məhəllə,16
95000,,142,308806,Bina evi menzil,Köhnə,8,58.0,3,var,,Sumqayıt 18-ci mikrorayon,9
95000,,101,292923,Bina evi menzil,Köhnə,12,66.0,3,var,,Sumqayıt Sumqayıt şəh.,12
142000,,119,292739,Bina evi menzil,Köhnə,7,86.0,4,var,,Sumqayıt 13-cü mikrorayon,9
250000,,125,289813,Bina evi menzil,Yeni,7,125.0,3,var,,Sumqayıt Sumqayıt Bulvarı,8
130000,,123,308766,Bina evi menzil,Yeni,12,80.0,2,var,,Sumqayıt 14-cü məhəllə,15
72000,,143,308751,Bina evi menzil,Köhnə,9,54.0,2,var,,Sumqayıt 3-cü mikrorayon,9
115000,,172,308722,Bina evi menzil,Yeni,6,95.0,2,var,,Sumqayıt Sumqayıt Bulvarı,8
128000,,142,308702,Bina evi menzil,Yeni,8,98.5,2,var,,Sumqayıt Sumqayıt Bulvarı,9
73000,,156,308694,Bina evi menzil,Köhnə,2,58.0,2,var,,Sumqayıt 10-cu mikrorayon,5
91000,,163,308556,Bina evi menzil,Yeni,5,98.0,2,yox,,Sumqayıt 16-cı mikrorayon,17
87000,,102,299084,Bina evi menzil,Köhnə,2,48.0,2,var,,Sumqayıt 5-ci mikrorayon,5
64000,,87,303878,Bina evi menzil,Köhnə,1,47.0,2,var,,Sumqayıt 8-ci mikrorayon,5
57000,,140,286972,Bina evi menzil,Köhnə,1,50.0,2,var,,Sumqayıt 8-ci mikrorayon,5
80500,,76,303169,Bina evi menzil,Köhnə,2,65.0,2,var,,Sumqayıt 20-ci məhəllə,2
65500,,86,303218,Bina evi menzil,Köhnə,5,48.0,2,var,,Sumqayıt 5-ci mikrorayon,5
64000,,78,303357,Bina evi menzil,Köhnə,1,48.0,2,var,,Sumqayıt 8-ci mikrorayon,5
110000,,124,150028,Bina evi menzil,Köhnə,2,72.0,3,var,,Sumqayıt 4-cü mikrorayon,9
146000,,142,259757,Bina evi menzil,Yeni,17,100.0,3,var,,Sumqayıt 16-cı məhəllə,17
130000,,92,914570,Bina evi menzil,Yeni,15,93.0,3,var,,Sumqayıt 14-cü məhəllə,15
149000,,136,308478,Bina evi menzil,Yeni,12,168.0,4,yox,,Sumqayıt 36-cı məhəllə,12
135000,,79,874779,Bina evi menzil,Yeni,11,105.0,2,yox,,Sumqayıt 6-cı mikrorayon,14
76500,,154,205770,Bina evi menzil,Yeni,4,67.0,2,var,,Sumqayıt 52-ci məhəllə,14
105000,,77,308415,Bina evi menzil,Köhnə,5,72.0,3,var,,Sumqayıt 5-ci mikrorayon,5
76000,,71,263439,Bina evi menzil,Köhnə,2,50.0,2,var,,Sumqayıt 20-ci məhəllə,2
100000,,124,308390,Bina evi menzil,Yeni,4,95.0,2,yox,,Sumqayıt 36-cı məhəllə,12
123000,,105,308379,Bina evi menzil,Yeni,7,96.0,2,var,,Sumqayıt 40-cı məhəllə,16
37500,,733,261591,Bina evi menzil,Yeni,1,120.0,3,var,,Sumqayıt Sumqayıt Bulvarı,9
61000,,149,308351,Bina evi menzil,Köhnə,2,36.0,2,var,,Sumqayıt 9-cu mikrorayon,5
123000,,134,308348,Bina evi menzil,Yeni,7,96.0,3,var,,Sumqayıt 40-cı məhəllə,16
110000,,107,308343,Bina evi menzil,Köhnə,9,68.0,3,var,,Sumqayıt 13-cü mikrorayon,9
250000,,116,308342,Bina evi menzil,Yeni,5,145.0,4,var,,Sumqayıt 44-cü məhəllə,15
109000,,73,262493,Bina evi menzil,Köhnə,4,75.0,3,var,,Sumqayıt 10-cu mikrorayon,5
70000,,107,308296,Bina evi menzil,Yeni,9,52.0,1,var,,Sumqayıt 10-cu mikrorayon,12
75000,,180,223852,Bina evi menzil,Köhnə,2,52.0,2,var,,Sumqayıt 11-ci mikrorayon,5
115000,,116,234489,Bina evi menzil,Yeni,11,107.0,3,var,,Sumqayıt 9-cu mikrorayon,13
78000,,72,308250,Bina evi menzil,Yeni,16,66.0,2,yox,,Sumqayıt 8-ci mikrorayon,16
115000,,124,308103,Bina evi menzil,Köhnə,2,90.0,4,var,,Sumqayıt 17-ci mikrorayon,5
60000,,90,296990,Bina evi menzil,Köhnə,2,37.0,1,var,,Sumqayıt 13-cü mikrorayon,5
166000,,172,294691,Bina evi menzil,Yeni,6,128.0,4,var,,Sumqayıt 6-cı mikrorayon,10
82000,,78,201111,Bina evi menzil,Köhnə,6,57.0,2,var,,Sumqayıt 10-cu mikrorayon,9
165000,,89,257957,Bina evi menzil,Yeni,8,106.0,3,yox,,Sumqayıt Sumqayıt Bulvarı,11
80000,,99,307924,Bina evi menzil,Köhnə,1,56.0,2,var,,Sumqayıt 17-ci mikrorayon,5
135000,,87,260937,Bina evi menzil,Yeni,17,145.0,4,yox,,Sumqayıt 8-ci mikrorayon,17
106000,,69,307903,Bina evi menzil,Köhnə,3,72.0,3,var,,Sumqayıt 10-cu mikrorayon,5
76000,,79,307898,Bina evi menzil,Köhnə,1,57.0,2,var,,Sumqayıt 10-cu mikrorayon,9
60000,,222,196598,Bina evi menzil,Köhnə,4,50.0,2,var,,Sumqayıt 13-cü mikrorayon,5
118000,,74,229313,Bina evi menzil,Köhnə,2,85.0,4,var,,Sumqayıt 12-ci mikrorayon,5
83000,,64,307833,Bina evi menzil,Köhnə,2,55.0,2,var,,,9
90000,,76,184334,Bina evi menzil,Köhnə,9,72.0,3,var,,Sumqayıt 10-cu mikrorayon,9
71000,,92,307819,Bina evi menzil,Köhnə,5,55.0,2,var,,Sumqayıt 2-ci mikrorayon,5
136000,,88,307778,Bina evi menzil,Köhnə,5,60.0,2,var,,,12
90000,,92,307795,Bina evi menzil,Köhnə,5,75.0,3,var,,Sumqayıt 12-ci mikrorayon,5
75000,,102,307785,Bina evi menzil,Yeni,8,47.0,2,var,,Sumqayıt 6-cı mikrorayon,13
94000,,102,307763,Bina evi menzil,Köhnə,12,70.0,3,var,,Sumqayıt 3-cü mikrorayon,12
125000,,113,307758,Bina evi menzil,Köhnə,3,72.0,3,var,,Sumqayıt 5-ci mikrorayon,5
95000,,81,307757,Bina evi menzil,Köhnə,2,60.0,2,var,,Sumqayıt 17-ci mikrorayon,5
150000,,179,307756,Bina evi menzil,Köhnə,2,78.0,3,var,,Sumqayıt 1-ci məhəllə,4
128000,,95,307745,Bina evi menzil,Yeni,7,99.0,3,var,,Sumqayıt 40-cı məhəllə,16
120000,,125,307744,Bina evi menzil,Yeni,5,95.0,2,var,,Sumqayıt Sumqayıt Bulvarı,7
115000,,205,297396,Bina evi menzil,Köhnə,2,90.0,4,var,,Sumqayıt 17-ci mikrorayon,5
122000,,229,261885,Bina evi menzil,Köhnə,3,68.0,3,var,,Sumqayıt 5-ci mikrorayon,5
117000,,197,149297,Bina evi menzil,Yeni,7,96.0,2,yox,,Sumqayıt 13-cü mikrorayon,15
100000,,126,307739,Bina evi menzil,Köhnə,2,65.0,3,var,,Sumqayıt 20-ci məhəllə,2
120000,,174,307725,Bina evi menzil,Köhnə,2,75.0,3,var,,Sumqayıt 9-cu mikrorayon,5
98000,,230,100994,Bina evi menzil,Köhnə,1,95.0,3,var,,Sumqayıt 17-ci mikrorayon,5
135000,,137,307713,Bina evi menzil,Yeni,4,95.0,3,var,,Sumqayıt 6-cı mikrorayon,10
85000,,351,307710,Bina evi menzil,Köhnə,2,50.0,2,var,,Sumqayıt 13-cü mikrorayon,5
110000,,259,307707,Bina evi menzil,Yeni,6,55.0,1,var,,Sumqayıt Sumqayıt Bulvarı,10
98000,,53,307688,Bina evi menzil,Köhnə,4,67.3,4,var,,Sumqayıt 18-ci məhəllə,5
55000,,893,307680,Bina evi menzil,Köhnə,2,30.0,1,var,,Sumqayıt 3-cü mikrorayon,5
58000,,4361,307676,Bina evi menzil,Köhnə,1,32.0,1,var,,Sumqayıt 4-cü mikrorayon,9
135000,,221,307675,Bina evi menzil,Köhnə,2,93.0,4,var,,Sumqayıt 17-ci mikrorayon,9
130000,,241,307659,Bina evi menzil,Köhnə,4,100.0,5,var,,Sumqayıt 18-ci mikrorayon,9
70000,,185,307657,Bina evi menzil,Köhnə,1,46.0,2,var,,Sumqayıt Birləşmiş məhəllə,4
75000,,163,307656,Bina evi menzil,Köhnə,1,72.0,2,var,,Sumqayıt 10-cu mikrorayon,9
54000,,175,307654,Bina evi menzil,Köhnə,3,32.0,1,var,,Sumqayıt 2-ci mikrorayon,5
95000,,123,307634,Bina evi menzil,Köhnə,2,60.0,2,var,,Sumqayıt 17-ci mikrorayon,5
95000,,165,307620,Bina evi menzil,Köhnə,2,64.0,3,var,,Sumqayıt 17-ci mikrorayon,9
76000,,79,307583,Bina evi menzil,Köhnə,2,50.0,2,var,,Sumqayıt 3-cü mikrorayon,5
77000,,165,307557,Bina evi menzil,Köhnə,3,50.0,2,var,,Sumqayıt 1-ci mikrorayon,5
64500,,110,307556,Bina evi menzil,Köhnə,1,50.0,2,var,,Sumqayıt 8-ci mikrorayon,5
25000,,193,307554,Bina evi menzil,Köhnə,2,45.0,2,var,,Sumqayıt St.Sumqayıt,2
106000,,95,273011,Bina evi menzil,Köhnə,3,80.0,3,var,,Sumqayıt 10-cu mikrorayon,5
69000,,150,298029,Bina evi menzil,Köhnə,4,50.0,2,var,,Sumqayıt 5-ci mikrorayon,5
106000,,106,307544,Bina evi menzil,Köhnə,3,76.0,3,var,,Sumqayıt 10-cu mikrorayon,5
107000,,97,307537,Bina evi menzil,Köhnə,3,70.0,3,var,,Sumqayıt 10-cu mikrorayon,5
61000,,105,307533,Bina evi menzil,Köhnə,1,45.0,2,var,,Sumqayıt Birləşmiş məhəllə,4
91000,,71,307499,Bina evi menzil,Köhnə,5,98.0,3,yox,,Sumqayıt 16-cı mikrorayon,17
75000,,80,307423,Bina evi menzil,Köhnə,1,55.0,2,var,,Sumqayıt 10-cu mikrorayon,9
71000,,84,307219,Bina evi menzil,Köhnə,5,50.0,2,var,,Sumqayıt 2-ci mikrorayon,5
126000,,107,276708,Bina evi menzil,Yeni,5,83.0,2,yox,,Sumqayıt 10-cu mikrorayon,14
86000,,103,293877,Bina evi menzil,Köhnə,1,80.0,3,var,,Sumqayıt 10-cu mikrorayon,5
165000,,114,307340,Bina evi menzil,Yeni,9,94.0,3,var,,Sumqayıt 6-cı mikrorayon,10
95000,,94,307330,Bina evi menzil,Köhnə,2,60.0,2,var,,Sumqayıt 17-ci mikrorayon,9
77000,,115,307296,Bina evi menzil,Köhnə,1,58.0,2,var,,Sumqayıt 12-ci mikrorayon,5
75000,,139,303277,Bina evi menzil,Yeni,8,50.0,2,var,,Sumqayıt 6-cı mikrorayon,12
180000,,123,241467,Bina evi menzil,Yeni,3,126.0,4,var,,Sumqayıt 6-cı mikrorayon,12
52000,,82,307258,Bina evi menzil,Köhnə,5,32.0,1,var,,Sumqayıt 2-ci mikrorayon,5
105000,,68,286990,Bina evi menzil,Köhnə,2,80.0,3,var,,Sumqayıt 17-ci mikrorayon,5
54000,,98,307229,Bina evi menzil,Köhnə,1,32.0,1,var,,Sumqayıt 1-ci mikrorayon,5
98000,,173,307199,Bina evi menzil,Köhnə,4,60.0,3,var,,Sumqayıt 9-cu mikrorayon,9
58000,,94,307164,Bina evi menzil,Köhnə,2,32.0,1,var,,Sumqayıt Birləşmiş məhəllə,4
240000,,115,307148,Bina evi menzil,Yeni,14,124.0,3,yox,,Sumqayıt 16-cı məhəllə,16
85000,,77,307137,Bina evi menzil,Köhnə,5,55.0,2,var,,Sumqayıt 5-ci mikrorayon,5
87000,,208,307111,Bina evi menzil,Yeni,11,107.0,3,var,,Sumqayıt 1-ci mikrorayon,10
125000,,393,307106,Bina evi menzil,Yeni,4,60.0,3,var,,Sumqayıt Sumqayıt Bulvarı,10
61500,,229,307087,Bina evi menzil,Köhnə,2,42.0,3,var,,Sumqayıt 3-cü mikrorayon,5
106000,,101,307090,Bina evi menzil,Köhnə,3,70.0,3,var,,Sumqayıt 10-cu mikrorayon,5
95000,,92,154872,Bina evi menzil,Köhnə,5,80.0,3,var,,Sumqayıt 9-cu mikrorayon,5
95000,,174,205773,Bina evi menzil,Köhnə,3,70.0,3,var,,Sumqayıt 2-ci mikrorayon,9
107000,,79,226901,Bina evi menzil,Köhnə,3,75.0,3,var,,Sumqayıt 17-ci mikrorayon,5
105000,,144,240175,Bina evi menzil,Yeni,3,52.0,2,yox,,Sumqayıt Sumqayıt Bulvarı,10
113000,,92,256771,Bina evi menzil,Köhnə,4,75.0,3,var,,Sumqayıt 12-ci mikrorayon,5
86000,,89,245925,Bina evi menzil,Köhnə,5,65.0,3,var,,Sumqayıt 8-ci mikrorayon,5
91000,,89,261230,Bina evi menzil,Köhnə,6,68.0,3,var,,Sumqayıt 17-ci mikrorayon,9
85000,,74,136417,Bina evi menzil,Köhnə,5,48.5,2,var,,Sumqayıt 29-cu məhəllə,5
61000,,105,307025,Bina evi menzil,Köhnə,5,40.0,1,var,,Sumqayıt 18-ci mikrorayon,5
116000,,137,307024,Bina evi menzil,Köhnə,2,90.0,4,var,,Sumqayıt 17-ci mikrorayon,5
86000,,82,307023,Bina evi menzil,Köhnə,5,70.0,3,var,,Sumqayıt 2-ci mikrorayon,5
70000,,108,306983,Bina evi menzil,Köhnə,1,47.0,2,var,,Sumqayıt Birləşmiş məhəllə,5
130000,,91,306981,Bina evi menzil,Yeni,12,80.0,2,var,,Sumqayıt 14-cü məhəllə,15
55000,,112,306922,Bina evi menzil,Köhnə,2,33.0,1,var,,Sumqayıt 3-cü mikrorayon,5
120000,,98,306868,Bina evi menzil,Yeni,8,88.0,2,var,,Sumqayıt 9-cu mikrorayon,12
82000,,498,295418,Bina evi menzil,Köhnə,4,57.0,2,var,,Sumqayıt 9-cu mikrorayon,5
82000,,130,306846,Bina evi menzil,Köhnə,2,46.0,2,var,,Sumqayıt 10-cu mikrorayon,5
66000,,147,300275,Bina evi menzil,Yeni,4,46.0,2,var,,Sumqayıt 76-cı məhəllə,8
85000,,156,306835,Bina evi menzil,Yeni,8,55.0,2,var,,Sumqayıt Sumqayıt Bulvarı,8
62000,,148,306832,Bina evi menzil,Köhnə,2,48.0,2,var,,Sumqayıt 4-cü mikrorayon,5
60300,,76,290749,Bina evi menzil,Köhnə,2,34.0,1,var,,Sumqayıt 9-cu mikrorayon,5
137000,,168,303215,Bina evi menzil,Köhnə,4,86.0,4,var,,Sumqayıt 17-ci mikrorayon,9
60000,,78,302359,Bina evi menzil,Köhnə,2,38.0,1,var,,Sumqayıt 13-cü mikrorayon,5
129000,,63,269634,Bina evi menzil,Köhnə,12,80.0,2,var,,Sumqayıt 14-cü məhəllə,16
110000,,117,293859,Bina evi menzil,Köhnə,3,80.0,3,var,,Sumqayıt 2-ci mikrorayon,5
86000,,115,306748,Bina evi menzil,Köhnə,1,75.0,3,var,,Sumqayıt 12-ci mikrorayon,5
108000,,108,306703,Bina evi menzil,Yeni,14,81.0,3,yox,,Sumqayıt Sumqayıt şəh.,16
72000,,92,306700,Bina evi menzil,Köhnə,5,46.0,2,var,,Sumqayıt 2-ci mikrorayon,5
162000,,104,306696,Bina evi menzil,Yeni,2,102.0,3,var,,Sumqayıt 6-cı mikrorayon,11
73000,,90,292604,Bina evi menzil,Köhnə,5,48.0,2,var,,Sumqayıt 2-ci mikrorayon,5
165000,,78,306679,Bina evi menzil,Yeni,5,107.0,3,var,,Sumqayıt 6-cı mikrorayon,13
86000,,115,306673,Bina evi menzil,Yeni,5,61.0,2,var,,Sumqayıt 18-ci mikrorayon,14
53500,,149,306664,Bina evi menzil,Köhnə,2,35.0,1,var,,Sumqayıt 4-cü mikrorayon,5
70000,,129,306626,Bina evi menzil,Köhnə,2,46.0,2,var,,Sumqayıt 3-cü mikrorayon,5
140000,,139,305248,Bina evi menzil,Yeni,13,72.0,2,var,,Sumqayıt 16-cı məhəllə,17
67000,,153,305183,Bina evi menzil,Köhnə,3,47.7,3,var,,Sumqayıt 4-cü mikrorayon,5
120000,,85,302012,Bina evi menzil,Yeni,8,87.0,2,var,,Sumqayıt 9-cu mikrorayon,12
84000,,79,297440,Bina evi menzil,Köhnə,5,58.0,2,var,,Sumqayıt 10-cu mikrorayon,5
62000,,326,299465,Bina evi menzil,Yeni,3,38.0,2,var,,Sumqayıt 9-cu mikrorayon,16
95000,,160,227918,Bina evi menzil,Köhnə,2,70.0,3,var,,Sumqayıt 2-ci mikrorayon,5
135000,,231,306186,Bina evi menzil,Köhnə,9,85.0,4,var,,Sumqayıt 6-cı mikrorayon,9
52000,,131,306485,Bina evi menzil,Köhnə,2,32.0,1,var,,Sumqayıt 8-ci mikrorayon,5
128000,,126,306477,Bina evi menzil,Yeni,6,72.0,2,yox,,Sumqayıt Sumqayıt Bulvarı,10
55000,,189,306474,Bina evi menzil,Yeni,5,30.0,1,var,,Sumqayıt 10-cu mikrorayon,14
116900,,1554,273539,Bina evi menzil,Köhnə,7,75.0,3,var,,Sumqayıt 10-cu mikrorayon,9
22000,,808,306341,Bina evi menzil,Yeni,13,47.0,2,var,,Sumqayıt 6-cı mikrorayon,13
88000,,127,949540,Bina evi menzil,Yeni,11,106.0,3,var,,Sumqayıt 1-ci mikrorayon,11
132000,,120,972498,Bina evi menzil,Yeni,9,99.0,3,yox,,Sumqayıt 16-cı mikrorayon,17
156000,,121,219254,Bina evi menzil,Yeni,8,130.0,3,yox,,Sumqayıt 16-cı məhəllə,19
158000,,123,158728,Bina evi menzil,Yeni,5,60.0,2,var,,Sumqayıt Sumqayıt Bulvarı,7
115000,,103,275344,Bina evi menzil,Köhnə,2,72.0,3,var,,Sumqayıt 2-ci mikrorayon,5
82000,,328,277115,Bina evi menzil,Köhnə,3,90.0,4,var,,Sumqayıt Hacı Zeynalabdin,5
67500,,107,306449,Bina evi menzil,Köhnə,2,36.0,1,var,,Sumqayıt 9-cu mikrorayon,5
84000,,89,306445,Bina evi menzil,Yeni,11,57.0,1,yox,,Sumqayıt 10-cu mikrorayon,14
125000,,109,306421,Bina evi menzil,Yeni,7,97.0,2,var,,Sumqayıt 40-cı məhəllə,16
150000,,245,306413,Bina evi menzil,Köhnə,2,85.0,4,var,,Sumqayıt 4-cü mikrorayon,5
83000,,180,306410,Bina evi menzil,Köhnə,3,48.0,2,var,,Sumqayıt 21-ci məhəllə,3
36000,,546,268552,Bina evi menzil,Yeni,15,62.5,2,var,,Sumqayıt 10-cu mikrorayon,16
42000,,409,306386,Bina evi menzil,Köhnə,2,42.0,1,var,,Sumqayıt Hacı Zeynalabdin,5
95200,,262,306383,Bina evi menzil,Yeni,2,68.0,2,var,,Sumqayıt Sumqayıt Bulvarı,10
103000,,110,290689,Bina evi menzil,Köhnə,1,75.0,3,var,,Sumqayıt 9-cu mikrorayon,5
70500,,116,301054,Bina evi menzil,Köhnə,3,45.0,2,var,,Sumqayıt 8-ci mikrorayon,5
64500,,77,301482,Bina evi menzil,Köhnə,1,45.0,2,var,,Sumqayıt 8-ci mikrorayon,5
85000,,122,306339,Bina evi menzil,Köhnə,5,55.0,2,var,,Sumqayıt 5-ci mikrorayon,5
95000,,110,306338,Bina evi menzil,Köhnə,2,60.0,2,var,,Sumqayıt 17-ci mikrorayon,5
115000,,137,202466,Bina evi menzil,Köhnə,1,105.0,5,var,,Sumqayıt 13-cü mikrorayon,5
90000,,83,152104,Bina evi menzil,Köhnə,5,70.0,3,var,,Sumqayıt 1-ci mikrorayon,5
126000,,76,286994,Bina evi menzil,Yeni,4,83.0,2,yox,,Sumqayıt 10-cu mikrorayon,15
65000,,84,290721,Bina evi menzil,Köhnə,5,32.0,1,var,,Sumqayıt 17-ci mikrorayon,5
88000,,64,268069,Bina evi menzil,Yeni,12,58.0,1,var,,Sumqayıt 16-cı məhəllə,12
84000,,99,306268,Bina evi menzil,Yeni,11,57.0,2,yox,,Sumqayıt 10-cu mikrorayon,14
42000,,219,306215,Bina evi menzil,Köhnə,2,35.0,1,var,,Sumqayıt Hacı Zeynalabdin,5
57000,,112,255299,Bina evi menzil,Köhnə,1,33.0,1,var,,Sumqayıt 11-ci mikrorayon,5
220000,,78,203382,Bina evi menzil,Yeni,14,147.0,3,var,,Sumqayıt 18-ci mikrorayon,14
200000,,80,120968,Bina evi menzil,Yeni,4,145.0,3,var,,Sumqayıt 44-cü məhəllə,15
83000,,106,306157,Bina evi menzil,Köhnə,2,63.0,2,var,,Sumqayıt 17-ci mikrorayon,9
150000,,95,264973,Bina evi menzil,Yeni,2,112.0,3,var,,Sumqayıt 6-cı mikrorayon,11
105000,,105,269736,Bina evi menzil,Köhnə,8,72.0,3,var,,Sumqayıt 3-cü mikrorayon,12
248000,,67,269840,Bina evi menzil,Yeni,14,124.0,3,yox,,Sumqayıt 16-cı məhəllə,16
86000,,110,306150,Bina evi menzil,Yeni,5,61.0,2,var,,Sumqayıt 18-ci mikrorayon,14
64000,,83,306116,Bina evi menzil,Köhnə,1,46.0,2,var,,Sumqayıt 8-ci mikrorayon,5
122000,,177,306044,Bina evi menzil,Yeni,4,94.0,3,var,,Sumqayıt 6-cı mikrorayon,11
145000,,92,300340,Bina evi menzil,Köhnə,2,100.0,3,var,,Sumqayıt 2-ci məhəllə,4
135000,,116,300097,Bina evi menzil,Yeni,10,84.0,3,var,,Sumqayıt 6-cı mikrorayon,11
85000,,181,305926,Bina evi menzil,Köhnə,4,68.0,3,var,,Sumqayıt 5-ci mikrorayon,5
166000,,182,305830,Bina evi menzil,Yeni,9,107.0,3,yox,,Sumqayıt Sumqayıt Bulvarı,14
45000,,351,305777,Bina evi menzil,Köhnə,5,72.0,3,var,,Sumqayıt Hacı Zeynalabdin,5
85000,,99,305714,Bina evi menzil,Köhnə,5,54.0,2,var,,Sumqayıt 5-ci mikrorayon,5
48000,,178,305656,Bina evi menzil,Köhnə,1,32.0,1,var,,Sumqayıt 8-ci mikrorayon,5
135000,,97,214144,Bina evi menzil,Yeni,8,70.0,2,var,,Sumqayıt 15-ci məhəllə,14
85000,,100,223412,Bina evi menzil,Yeni,8,55.0,1,var,,Sumqayıt Sumqayıt Bulvarı,8
90000,,95,237656,Bina evi menzil,Köhnə,3,56.0,2,var,,Sumqayıt 9-cu mikrorayon,5
80000,,159,301305,Bina evi menzil,Köhnə,2,48.0,2,var,,Sumqayıt 9-cu mikrorayon,5
85000,,106,305605,Bina evi menzil,Yeni,12,54.0,2,var,,Sumqayıt 10-cu mikrorayon,14
70000,,108,295116,Bina evi menzil,Köhnə,4,46.0,2,var,,Sumqayıt 1-ci mikrorayon,5
101000,,144,233752,Bina evi menzil,Köhnə,3,70.0,3,var,,Sumqayıt 5-ci mikrorayon,5
125000,,98,305544,Bina evi menzil,Yeni,4,83.0,2,var,,Sumqayıt 10-cu mikrorayon,15
77000,,96,305524,Bina evi menzil,Köhnə,1,50.0,2,var,,Sumqayıt 12-ci mikrorayon,5
49000,,149,305504,Bina evi menzil,Köhnə,1,33.0,1,var,,Sumqayıt 1-ci mikrorayon,5
49000,,111,305501,Bina evi menzil,Köhnə,1,33.0,1,var,,Sumqayıt 1-ci mikrorayon,5
78000,,134,305480,Bina evi menzil,Köhnə,4,60.0,2,var,,Sumqayıt 30-cu məhəllə,4
135000,,161,305422,Bina evi menzil,Yeni,4,92.0,3,var,,Sumqayıt 40-cı məhəllə,16
